,policyID,county
17921,686632,BROWARD COUNTY
17922,488046,BROWARD COUNTY
17923,756530,BROWARD COUNTY
17924,338780,BROWARD COUNTY
17925,733093,BROWARD COUNTY
17926,690558,BROWARD COUNTY
17927,503298,BROWARD COUNTY
17928,345649,BROWARD COUNTY
17929,673684,BROWARD COUNTY
17930,168789,BROWARD COUNTY
17931,204876,BROWARD COUNTY
17932,605270,BROWARD COUNTY
17933,791662,BROWARD COUNTY
17934,449469,BROWARD COUNTY
17935,220272,BROWARD COUNTY
17936,872397,BROWARD COUNTY
17937,860828,BROWARD COUNTY
17938,797761,BROWARD COUNTY
17939,487929,BROWARD COUNTY
17940,620600,BROWARD COUNTY
17941,531111,BROWARD COUNTY
17942,932961,BROWARD COUNTY
17943,556634,BROWARD COUNTY
17944,746884,BROWARD COUNTY
17945,594044,BROWARD COUNTY
17946,236733,BROWARD COUNTY
17947,395026,BROWARD COUNTY
17948,680212,BROWARD COUNTY
17949,304546,BROWARD COUNTY
17950,412105,BROWARD COUNTY
17951,384239,BROWARD COUNTY
17952,632250,BROWARD COUNTY
17953,911699,BROWARD COUNTY
17954,255010,BROWARD COUNTY
17955,889689,BROWARD COUNTY
17956,936324,BROWARD COUNTY
17957,391648,BROWARD COUNTY
17958,344117,BROWARD COUNTY
17959,689030,BROWARD COUNTY
17960,903792,BROWARD COUNTY
17961,891640,BROWARD COUNTY
17962,586497,BROWARD COUNTY
17963,355220,BROWARD COUNTY
17964,572905,BROWARD COUNTY
17965,220864,BROWARD COUNTY
17966,482204,BROWARD COUNTY
17967,727289,BROWARD COUNTY
17968,947286,BROWARD COUNTY
17969,357844,BROWARD COUNTY
17970,335685,BROWARD COUNTY
17971,340307,BROWARD COUNTY
17972,294521,BROWARD COUNTY
17973,502985,BROWARD COUNTY
17974,147563,BROWARD COUNTY
17975,756540,BROWARD COUNTY
17976,810070,BROWARD COUNTY
17977,599565,BROWARD COUNTY
17978,568188,BROWARD COUNTY
17979,523527,BROWARD COUNTY
17980,207533,BROWARD COUNTY
17981,686769,BROWARD COUNTY
17982,728291,BROWARD COUNTY
17983,619222,BROWARD COUNTY
17984,144113,BROWARD COUNTY
17985,853680,BROWARD COUNTY
17986,418132,BROWARD COUNTY
17987,577545,BROWARD COUNTY
17988,221675,BROWARD COUNTY
17989,613338,BROWARD COUNTY
17990,866137,BROWARD COUNTY
17991,499530,BROWARD COUNTY
17992,728060,BROWARD COUNTY
17993,682211,BROWARD COUNTY
17994,213468,BROWARD COUNTY
17995,179504,BROWARD COUNTY
17996,538858,BROWARD COUNTY
17997,572897,BROWARD COUNTY
17998,345822,BROWARD COUNTY
17999,396167,BROWARD COUNTY
18000,982600,BROWARD COUNTY
18001,463495,BROWARD COUNTY
18002,312429,BROWARD COUNTY
18003,733738,BROWARD COUNTY
18004,772582,BROWARD COUNTY
18005,864820,BROWARD COUNTY
18006,560860,BROWARD COUNTY
18007,488802,BROWARD COUNTY
18008,353421,BROWARD COUNTY
18009,556107,BROWARD COUNTY
18010,629227,BROWARD COUNTY
18011,520062,BROWARD COUNTY
18012,594135,BROWARD COUNTY
18013,451557,BROWARD COUNTY
18014,348355,BROWARD COUNTY
18015,645385,BROWARD COUNTY
18016,674526,BROWARD COUNTY
18017,304344,BROWARD COUNTY
18018,648473,BROWARD COUNTY
18019,597916,BROWARD COUNTY
18020,548239,BROWARD COUNTY
18021,598658,BROWARD COUNTY
18022,491085,BROWARD COUNTY
18023,556161,BROWARD COUNTY
18024,862194,BROWARD COUNTY
18025,130566,BROWARD COUNTY
18026,665180,BROWARD COUNTY
18027,230814,BROWARD COUNTY
18028,240632,BROWARD COUNTY
18029,798523,BROWARD COUNTY
18030,342599,BROWARD COUNTY
18031,117013,BROWARD COUNTY
18032,695016,BROWARD COUNTY
18033,365942,BROWARD COUNTY
18034,808416,BROWARD COUNTY
18035,820256,BROWARD COUNTY
18036,864384,BROWARD COUNTY
18037,738692,BROWARD COUNTY
18038,206767,BROWARD COUNTY
18039,742795,BROWARD COUNTY
18040,851980,BROWARD COUNTY
18041,330762,BROWARD COUNTY
18042,734498,BROWARD COUNTY
18043,514247,BROWARD COUNTY
18044,409417,BROWARD COUNTY
18045,146929,BROWARD COUNTY
18046,606100,BROWARD COUNTY
18047,810803,BROWARD COUNTY
18048,868615,BROWARD COUNTY
18049,962650,BROWARD COUNTY
18050,797579,BROWARD COUNTY
18051,984628,BROWARD COUNTY
18052,978109,BROWARD COUNTY
18053,950547,BROWARD COUNTY
18054,445097,BROWARD COUNTY
18055,473479,BROWARD COUNTY
18056,920203,BROWARD COUNTY
18057,412034,BROWARD COUNTY
18058,906739,BROWARD COUNTY
18059,751328,BROWARD COUNTY
18060,808032,BROWARD COUNTY
18061,474065,BROWARD COUNTY
18062,974919,BROWARD COUNTY
18063,514997,MIAMI DADE COUNTY
18064,516118,MIAMI DADE COUNTY
18065,205479,MIAMI DADE COUNTY
18066,146257,MIAMI DADE COUNTY
18067,478934,MIAMI DADE COUNTY
18068,834178,MIAMI DADE COUNTY
18069,347506,MIAMI DADE COUNTY
18070,454937,MIAMI DADE COUNTY
18071,201631,MIAMI DADE COUNTY
18072,298810,MIAMI DADE COUNTY
18073,275314,MIAMI DADE COUNTY
18074,361911,MIAMI DADE COUNTY
18075,786181,MIAMI DADE COUNTY
18076,732034,MIAMI DADE COUNTY
18077,262911,MIAMI DADE COUNTY
18078,878408,MIAMI DADE COUNTY
18079,529577,MIAMI DADE COUNTY
18080,136383,MIAMI DADE COUNTY
18081,646181,MIAMI DADE COUNTY
18082,576926,MIAMI DADE COUNTY
18083,169897,MIAMI DADE COUNTY
18084,389184,MIAMI DADE COUNTY
18085,113582,MIAMI DADE COUNTY
18086,686277,MIAMI DADE COUNTY
18087,134806,MIAMI DADE COUNTY
18088,696220,MIAMI DADE COUNTY
18089,766508,MIAMI DADE COUNTY
18090,739252,MIAMI DADE COUNTY
18091,863869,MIAMI DADE COUNTY
18092,489963,MIAMI DADE COUNTY
18093,652422,MIAMI DADE COUNTY
18094,106337,MIAMI DADE COUNTY
18095,720629,MIAMI DADE COUNTY
18096,142937,MIAMI DADE COUNTY
18097,422886,MIAMI DADE COUNTY
18098,184044,MIAMI DADE COUNTY
18099,461407,MIAMI DADE COUNTY
18100,701070,MIAMI DADE COUNTY
18101,900649,MIAMI DADE COUNTY
18102,229785,MIAMI DADE COUNTY
18103,165973,MIAMI DADE COUNTY
18104,794266,MIAMI DADE COUNTY
18105,357680,MIAMI DADE COUNTY
18106,617544,MIAMI DADE COUNTY
18107,915613,MIAMI DADE COUNTY
18108,786205,MIAMI DADE COUNTY
18109,458147,MIAMI DADE COUNTY
18110,901003,MIAMI DADE COUNTY
18111,241029,MIAMI DADE COUNTY
18112,943742,MIAMI DADE COUNTY
18113,423397,MIAMI DADE COUNTY
18114,804188,MIAMI DADE COUNTY
18115,790852,MIAMI DADE COUNTY
18116,479165,MIAMI DADE COUNTY
18117,787752,MIAMI DADE COUNTY
18118,425899,MIAMI DADE COUNTY
18119,403272,MIAMI DADE COUNTY
18120,183712,MIAMI DADE COUNTY
18121,783295,MIAMI DADE COUNTY
18122,915269,MIAMI DADE COUNTY
18123,143058,MIAMI DADE COUNTY
18124,594504,MIAMI DADE COUNTY
18125,124092,MIAMI DADE COUNTY
18126,559662,MIAMI DADE COUNTY
18127,374589,MIAMI DADE COUNTY
18128,331534,MIAMI DADE COUNTY
18129,997795,MIAMI DADE COUNTY
18130,707479,MIAMI DADE COUNTY
18131,912082,MIAMI DADE COUNTY
18132,383987,MIAMI DADE COUNTY
18133,756115,MIAMI DADE COUNTY
18134,154824,MIAMI DADE COUNTY
18135,936318,MIAMI DADE COUNTY
18136,800198,MIAMI DADE COUNTY
18137,369531,MIAMI DADE COUNTY
18138,960269,MIAMI DADE COUNTY
18139,365226,MIAMI DADE COUNTY
18140,800174,MIAMI DADE COUNTY
18141,833535,MIAMI DADE COUNTY
18142,767265,MIAMI DADE COUNTY
18143,325396,MIAMI DADE COUNTY
18144,657844,MIAMI DADE COUNTY
18145,144120,MIAMI DADE COUNTY
18146,502196,MIAMI DADE COUNTY
18147,792488,MIAMI DADE COUNTY
18148,443763,MIAMI DADE COUNTY
18149,570498,MIAMI DADE COUNTY
18150,738250,MIAMI DADE COUNTY
18151,818582,MIAMI DADE COUNTY
18152,860047,MIAMI DADE COUNTY
18153,685447,MIAMI DADE COUNTY
18154,199349,MIAMI DADE COUNTY
18155,855375,MIAMI DADE COUNTY
18156,343815,MIAMI DADE COUNTY
18157,294749,MIAMI DADE COUNTY
18158,650309,MIAMI DADE COUNTY
18159,898257,MIAMI DADE COUNTY
18160,196247,MIAMI DADE COUNTY
18161,853613,MIAMI DADE COUNTY
18162,573849,MIAMI DADE COUNTY
18163,178577,MIAMI DADE COUNTY
18164,440024,MIAMI DADE COUNTY
18165,785075,MIAMI DADE COUNTY
18166,972081,MIAMI DADE COUNTY
18167,637975,MIAMI DADE COUNTY
18168,722248,MIAMI DADE COUNTY
18169,936037,MIAMI DADE COUNTY
18170,357490,MIAMI DADE COUNTY
18171,551998,MIAMI DADE COUNTY
18172,894056,MIAMI DADE COUNTY
18173,626511,MIAMI DADE COUNTY
18174,529684,MIAMI DADE COUNTY
18175,115092,MIAMI DADE COUNTY
18176,368646,MIAMI DADE COUNTY
18177,590879,MIAMI DADE COUNTY
18178,721522,MIAMI DADE COUNTY
18179,816243,MIAMI DADE COUNTY
18180,332229,MIAMI DADE COUNTY
18181,903061,MIAMI DADE COUNTY
18182,722556,MIAMI DADE COUNTY
18183,670260,MIAMI DADE COUNTY
18184,603911,MIAMI DADE COUNTY
18185,884420,MIAMI DADE COUNTY
18186,964858,MIAMI DADE COUNTY
18187,123277,MIAMI DADE COUNTY
18188,865899,MIAMI DADE COUNTY
18189,167414,MIAMI DADE COUNTY
18190,548197,MIAMI DADE COUNTY
18191,499371,MIAMI DADE COUNTY
18192,226365,MIAMI DADE COUNTY
18193,398075,MIAMI DADE COUNTY
18194,740185,MIAMI DADE COUNTY
18195,559799,MIAMI DADE COUNTY
18196,657119,MIAMI DADE COUNTY
18197,865596,MIAMI DADE COUNTY
18198,342319,MIAMI DADE COUNTY
18199,981463,MIAMI DADE COUNTY
18200,861144,MIAMI DADE COUNTY
18201,867897,MIAMI DADE COUNTY
18202,904089,MIAMI DADE COUNTY
18203,302451,MIAMI DADE COUNTY
18204,948815,MIAMI DADE COUNTY
18205,237844,MIAMI DADE COUNTY
18206,167969,MIAMI DADE COUNTY
18207,389092,MIAMI DADE COUNTY
18208,823800,MIAMI DADE COUNTY
18209,881874,MIAMI DADE COUNTY
18210,770634,MIAMI DADE COUNTY
18211,102012,MIAMI DADE COUNTY
18212,291507,MIAMI DADE COUNTY
18213,672192,MIAMI DADE COUNTY
18214,816616,MIAMI DADE COUNTY
18215,379282,MIAMI DADE COUNTY
18216,623280,MIAMI DADE COUNTY
18217,589234,MIAMI DADE COUNTY
18218,901650,MIAMI DADE COUNTY
18219,458509,MIAMI DADE COUNTY
18220,949148,MIAMI DADE COUNTY
18221,585812,MIAMI DADE COUNTY
18222,376739,MIAMI DADE COUNTY
18223,384723,MIAMI DADE COUNTY
18224,200919,MIAMI DADE COUNTY
18225,419447,MIAMI DADE COUNTY
18226,549204,MIAMI DADE COUNTY
18227,632465,MIAMI DADE COUNTY
18228,976045,MIAMI DADE COUNTY
18229,711885,MIAMI DADE COUNTY
18230,644979,MIAMI DADE COUNTY
18231,111094,MIAMI DADE COUNTY
18232,983884,MIAMI DADE COUNTY
18233,487411,MIAMI DADE COUNTY
18234,880731,MIAMI DADE COUNTY
18235,980097,MIAMI DADE COUNTY
18236,635351,MIAMI DADE COUNTY
18237,810111,MIAMI DADE COUNTY
18238,195851,MIAMI DADE COUNTY
18239,177204,MIAMI DADE COUNTY
18240,102290,MIAMI DADE COUNTY
18241,749659,MIAMI DADE COUNTY
18242,674810,MIAMI DADE COUNTY
18243,176716,MIAMI DADE COUNTY
18244,646008,MIAMI DADE COUNTY
18245,585440,MIAMI DADE COUNTY
18246,747027,MIAMI DADE COUNTY
18247,211861,MIAMI DADE COUNTY
18248,441312,MIAMI DADE COUNTY
18249,593979,MIAMI DADE COUNTY
18250,281367,MIAMI DADE COUNTY
18251,863677,MIAMI DADE COUNTY
18252,834911,MIAMI DADE COUNTY
18253,526934,MIAMI DADE COUNTY
18254,800203,MIAMI DADE COUNTY
18255,462379,MIAMI DADE COUNTY
18256,129035,MIAMI DADE COUNTY
18257,283549,MIAMI DADE COUNTY
18258,242302,MIAMI DADE COUNTY
18259,737252,MIAMI DADE COUNTY
18260,953762,MIAMI DADE COUNTY
18261,977115,MIAMI DADE COUNTY
18262,211827,MIAMI DADE COUNTY
18263,467261,MIAMI DADE COUNTY
18264,385156,MIAMI DADE COUNTY
18265,354212,MIAMI DADE COUNTY
18266,628314,MIAMI DADE COUNTY
18267,557454,MIAMI DADE COUNTY
18268,790357,MIAMI DADE COUNTY
18269,885056,MIAMI DADE COUNTY
18270,284386,MIAMI DADE COUNTY
18271,602205,MIAMI DADE COUNTY
18272,971537,MIAMI DADE COUNTY
18273,706610,MIAMI DADE COUNTY
18274,507129,MIAMI DADE COUNTY
18275,855095,MIAMI DADE COUNTY
18276,186077,MIAMI DADE COUNTY
18277,550054,MIAMI DADE COUNTY
18278,168805,MIAMI DADE COUNTY
18279,669823,MIAMI DADE COUNTY
18280,892507,MIAMI DADE COUNTY
18281,600279,MIAMI DADE COUNTY
18282,350689,MIAMI DADE COUNTY
18283,573886,MIAMI DADE COUNTY
18284,351639,MIAMI DADE COUNTY
18285,197994,MIAMI DADE COUNTY
18286,757816,MIAMI DADE COUNTY
18287,515503,MIAMI DADE COUNTY
18288,103230,MIAMI DADE COUNTY
18289,397874,MIAMI DADE COUNTY
18290,982177,MIAMI DADE COUNTY
18291,396544,MIAMI DADE COUNTY
18292,467221,MIAMI DADE COUNTY
18293,966736,MIAMI DADE COUNTY
18294,817564,MIAMI DADE COUNTY
18295,813853,MIAMI DADE COUNTY
18296,831459,MIAMI DADE COUNTY
18297,459247,MIAMI DADE COUNTY
18298,776253,MIAMI DADE COUNTY
18299,173983,MIAMI DADE COUNTY
18300,341710,MIAMI DADE COUNTY
18301,473121,MIAMI DADE COUNTY
18302,129771,MIAMI DADE COUNTY
18303,757238,MIAMI DADE COUNTY
18304,206158,MIAMI DADE COUNTY
18305,325452,MIAMI DADE COUNTY
18306,597255,MIAMI DADE COUNTY
18307,824764,MIAMI DADE COUNTY
18308,332950,MIAMI DADE COUNTY
18309,971270,MIAMI DADE COUNTY
18310,220000,MIAMI DADE COUNTY
18311,833868,MIAMI DADE COUNTY
18312,773606,MIAMI DADE COUNTY
18313,900443,MIAMI DADE COUNTY
18314,364166,MIAMI DADE COUNTY
18315,552090,MIAMI DADE COUNTY
18316,925437,MIAMI DADE COUNTY
18317,429228,MIAMI DADE COUNTY
18318,124814,MIAMI DADE COUNTY
18319,961608,MIAMI DADE COUNTY
18320,259296,MIAMI DADE COUNTY
18321,616021,MIAMI DADE COUNTY
18322,603722,MIAMI DADE COUNTY
18323,163928,MIAMI DADE COUNTY
18324,228333,MIAMI DADE COUNTY
18325,487535,MIAMI DADE COUNTY
18326,903973,MIAMI DADE COUNTY
18327,567185,MIAMI DADE COUNTY
18328,357146,MIAMI DADE COUNTY
18329,279429,MIAMI DADE COUNTY
18330,740529,MIAMI DADE COUNTY
18331,532499,MIAMI DADE COUNTY
18332,530485,MIAMI DADE COUNTY
18333,282917,MIAMI DADE COUNTY
18334,909151,MIAMI DADE COUNTY
18335,606821,MIAMI DADE COUNTY
18336,346840,MIAMI DADE COUNTY
18337,752116,MIAMI DADE COUNTY
18338,147517,MIAMI DADE COUNTY
18339,796955,MIAMI DADE COUNTY
18340,814401,MIAMI DADE COUNTY
18341,377043,MIAMI DADE COUNTY
18342,121904,MIAMI DADE COUNTY
18343,792030,MIAMI DADE COUNTY
18344,640308,MIAMI DADE COUNTY
18345,266077,MIAMI DADE COUNTY
18346,294276,MIAMI DADE COUNTY
18347,343738,MIAMI DADE COUNTY
18348,738421,MIAMI DADE COUNTY
18349,882004,MIAMI DADE COUNTY
18350,418896,MIAMI DADE COUNTY
18351,570149,MIAMI DADE COUNTY
18352,753621,MIAMI DADE COUNTY
18353,279920,MIAMI DADE COUNTY
18354,889497,MIAMI DADE COUNTY
18355,702247,MIAMI DADE COUNTY
18356,588343,MIAMI DADE COUNTY
18357,620265,MIAMI DADE COUNTY
18358,364969,MIAMI DADE COUNTY
18359,523742,MIAMI DADE COUNTY
18360,419560,MIAMI DADE COUNTY
18361,590019,MIAMI DADE COUNTY
18362,900434,MIAMI DADE COUNTY
18363,309017,MIAMI DADE COUNTY
18364,398022,MIAMI DADE COUNTY
18365,922445,MIAMI DADE COUNTY
18366,673724,MIAMI DADE COUNTY
18367,629026,MIAMI DADE COUNTY
18368,845753,MIAMI DADE COUNTY
18369,109475,MIAMI DADE COUNTY
18370,325716,MIAMI DADE COUNTY
18371,510655,MIAMI DADE COUNTY
18372,143696,MIAMI DADE COUNTY
18373,613886,MIAMI DADE COUNTY
18374,136851,MIAMI DADE COUNTY
18375,975298,MIAMI DADE COUNTY
18376,892990,MIAMI DADE COUNTY
18377,525003,MIAMI DADE COUNTY
18378,814228,MIAMI DADE COUNTY
18379,794431,MIAMI DADE COUNTY
18380,746761,MIAMI DADE COUNTY
18381,590661,MIAMI DADE COUNTY
18382,495363,MIAMI DADE COUNTY
18383,607404,MIAMI DADE COUNTY
18384,793893,MIAMI DADE COUNTY
18385,923008,MIAMI DADE COUNTY
18386,896379,MIAMI DADE COUNTY
18387,735667,MIAMI DADE COUNTY
18388,451932,MIAMI DADE COUNTY
18389,909245,MIAMI DADE COUNTY
18390,783880,MIAMI DADE COUNTY
18391,380822,MIAMI DADE COUNTY
18392,944338,MIAMI DADE COUNTY
18393,293615,MIAMI DADE COUNTY
18394,938101,MIAMI DADE COUNTY
18395,733582,MIAMI DADE COUNTY
18396,953196,MIAMI DADE COUNTY
18397,142307,MIAMI DADE COUNTY
18398,255039,MIAMI DADE COUNTY
18399,837288,MIAMI DADE COUNTY
18400,233047,MIAMI DADE COUNTY
18401,673475,MIAMI DADE COUNTY
18402,713228,MIAMI DADE COUNTY
18403,904786,MIAMI DADE COUNTY
18404,191252,MIAMI DADE COUNTY
18405,605246,MIAMI DADE COUNTY
18406,464145,MIAMI DADE COUNTY
18407,145159,MIAMI DADE COUNTY
18408,174523,MIAMI DADE COUNTY
18409,479883,MIAMI DADE COUNTY
18410,853714,MIAMI DADE COUNTY
18411,896307,MIAMI DADE COUNTY
18412,779812,MIAMI DADE COUNTY
18413,459134,MIAMI DADE COUNTY
18414,996637,MIAMI DADE COUNTY
18415,860016,MIAMI DADE COUNTY
18416,526869,MIAMI DADE COUNTY
18417,109548,MIAMI DADE COUNTY
18418,562195,MIAMI DADE COUNTY
18419,879506,MIAMI DADE COUNTY
18420,142499,MIAMI DADE COUNTY
18421,789691,MIAMI DADE COUNTY
18422,856287,MIAMI DADE COUNTY
18423,800011,MIAMI DADE COUNTY
18424,263412,MIAMI DADE COUNTY
18425,895221,MIAMI DADE COUNTY
18426,545594,MIAMI DADE COUNTY
18427,547923,MIAMI DADE COUNTY
18428,954237,MIAMI DADE COUNTY
18429,144993,MIAMI DADE COUNTY
18430,472856,MIAMI DADE COUNTY
18431,219449,MIAMI DADE COUNTY
18432,859207,MIAMI DADE COUNTY
18433,157859,MIAMI DADE COUNTY
18434,235720,MIAMI DADE COUNTY
18435,412828,MIAMI DADE COUNTY
18436,538434,MIAMI DADE COUNTY
18437,609321,MIAMI DADE COUNTY
18438,640191,MIAMI DADE COUNTY
18439,959938,MIAMI DADE COUNTY
18440,114520,MIAMI DADE COUNTY
18441,867427,MIAMI DADE COUNTY
18442,226979,MIAMI DADE COUNTY
18443,418812,MIAMI DADE COUNTY
18444,899916,MIAMI DADE COUNTY
18445,282738,MIAMI DADE COUNTY
18446,701227,MIAMI DADE COUNTY
18447,672575,MIAMI DADE COUNTY
18448,631797,MIAMI DADE COUNTY
18449,926058,MIAMI DADE COUNTY
18450,618495,MIAMI DADE COUNTY
18451,284866,MIAMI DADE COUNTY
18452,702124,MIAMI DADE COUNTY
18453,680840,MIAMI DADE COUNTY
18454,523571,MIAMI DADE COUNTY
18455,363723,MIAMI DADE COUNTY
18456,204470,MIAMI DADE COUNTY
18457,922660,MIAMI DADE COUNTY
18458,741776,MIAMI DADE COUNTY
18459,416089,MIAMI DADE COUNTY
18460,489956,MIAMI DADE COUNTY
18461,263576,MIAMI DADE COUNTY
18462,861914,MIAMI DADE COUNTY
18463,687994,MIAMI DADE COUNTY
18464,100361,MIAMI DADE COUNTY
18465,416333,MIAMI DADE COUNTY
18466,668242,MIAMI DADE COUNTY
18467,811166,MIAMI DADE COUNTY
18468,585245,MIAMI DADE COUNTY
18469,968539,MIAMI DADE COUNTY
18470,591835,MIAMI DADE COUNTY
18471,873669,MIAMI DADE COUNTY
18472,495915,MIAMI DADE COUNTY
18473,886415,MIAMI DADE COUNTY
18474,184048,MIAMI DADE COUNTY
18475,931116,MIAMI DADE COUNTY
18476,791267,MIAMI DADE COUNTY
18477,433371,MIAMI DADE COUNTY
18478,797260,MIAMI DADE COUNTY
18479,715780,MIAMI DADE COUNTY
18480,325963,MIAMI DADE COUNTY
18481,948664,MIAMI DADE COUNTY
18482,715894,MIAMI DADE COUNTY
18483,779916,MIAMI DADE COUNTY
18484,987874,MIAMI DADE COUNTY
18485,522254,MIAMI DADE COUNTY
18486,731497,MIAMI DADE COUNTY
18487,899864,MIAMI DADE COUNTY
18488,337697,MIAMI DADE COUNTY
18489,441637,MIAMI DADE COUNTY
18490,601023,MIAMI DADE COUNTY
18491,989817,MIAMI DADE COUNTY
18492,925980,MIAMI DADE COUNTY
18493,930967,MIAMI DADE COUNTY
18494,350283,MIAMI DADE COUNTY
18495,943637,MIAMI DADE COUNTY
18496,110168,MIAMI DADE COUNTY
18497,610866,MIAMI DADE COUNTY
18498,868706,MIAMI DADE COUNTY
18499,270406,MIAMI DADE COUNTY
18500,498507,MIAMI DADE COUNTY
18501,146694,MIAMI DADE COUNTY
18502,662039,MIAMI DADE COUNTY
18503,742331,MIAMI DADE COUNTY
18504,624778,MIAMI DADE COUNTY
18505,276875,MIAMI DADE COUNTY
18506,349640,MIAMI DADE COUNTY
18507,382655,MIAMI DADE COUNTY
18508,379943,MIAMI DADE COUNTY
18509,278545,MIAMI DADE COUNTY
18510,683828,MIAMI DADE COUNTY
18511,571624,MIAMI DADE COUNTY
18512,735774,MIAMI DADE COUNTY
18513,578582,MIAMI DADE COUNTY
18514,487696,MIAMI DADE COUNTY
18515,835757,MIAMI DADE COUNTY
18516,175953,MIAMI DADE COUNTY
18517,536345,MIAMI DADE COUNTY
18518,985869,MIAMI DADE COUNTY
18519,690156,MIAMI DADE COUNTY
18520,864822,MIAMI DADE COUNTY
18521,276538,MIAMI DADE COUNTY
18522,524867,MIAMI DADE COUNTY
18523,768772,MIAMI DADE COUNTY
18524,543395,MIAMI DADE COUNTY
18525,914357,MIAMI DADE COUNTY
18526,313504,MIAMI DADE COUNTY
18527,569012,MIAMI DADE COUNTY
18528,466296,MIAMI DADE COUNTY
18529,634842,MIAMI DADE COUNTY
18530,944328,MIAMI DADE COUNTY
18531,118125,MIAMI DADE COUNTY
18532,450407,MIAMI DADE COUNTY
18533,451333,MIAMI DADE COUNTY
18534,774823,MIAMI DADE COUNTY
18535,860434,MIAMI DADE COUNTY
18536,374209,MIAMI DADE COUNTY
18537,246806,MIAMI DADE COUNTY
18538,668702,MIAMI DADE COUNTY
18539,386305,MIAMI DADE COUNTY
18540,195375,MIAMI DADE COUNTY
18541,948031,MIAMI DADE COUNTY
18542,695810,MIAMI DADE COUNTY
18543,552863,MIAMI DADE COUNTY
18544,287590,MIAMI DADE COUNTY
18545,779568,MIAMI DADE COUNTY
18546,121763,MIAMI DADE COUNTY
18547,709606,MIAMI DADE COUNTY
18548,611236,MIAMI DADE COUNTY
18549,878062,MIAMI DADE COUNTY
18550,522837,MIAMI DADE COUNTY
18551,159417,MIAMI DADE COUNTY
18552,865702,MIAMI DADE COUNTY
18553,390166,MIAMI DADE COUNTY
18554,666501,MIAMI DADE COUNTY
18555,858998,MIAMI DADE COUNTY
18556,779327,MIAMI DADE COUNTY
18557,193710,MIAMI DADE COUNTY
18558,568604,MIAMI DADE COUNTY
18559,250771,MIAMI DADE COUNTY
18560,752688,MIAMI DADE COUNTY
18561,144942,MIAMI DADE COUNTY
18562,246858,MIAMI DADE COUNTY
18563,660049,MIAMI DADE COUNTY
18564,153659,MIAMI DADE COUNTY
18565,835240,MIAMI DADE COUNTY
18566,908254,MIAMI DADE COUNTY
18567,308770,MIAMI DADE COUNTY
18568,183165,MIAMI DADE COUNTY
18569,645820,MIAMI DADE COUNTY
18570,797134,MIAMI DADE COUNTY
18571,596621,MIAMI DADE COUNTY
18572,938991,MIAMI DADE COUNTY
18573,117680,MIAMI DADE COUNTY
18574,728529,MIAMI DADE COUNTY
18575,157966,MIAMI DADE COUNTY
18576,811698,MIAMI DADE COUNTY
18577,213608,MIAMI DADE COUNTY
18578,181491,MIAMI DADE COUNTY
18579,362645,MIAMI DADE COUNTY
18580,620798,MIAMI DADE COUNTY
18581,574874,MIAMI DADE COUNTY
18582,806839,MIAMI DADE COUNTY
18583,821286,MIAMI DADE COUNTY
18584,639680,MIAMI DADE COUNTY
18585,523999,MIAMI DADE COUNTY
18586,803471,MIAMI DADE COUNTY
18587,494565,MIAMI DADE COUNTY
18588,777003,MIAMI DADE COUNTY
18589,492949,MIAMI DADE COUNTY
18590,966799,MIAMI DADE COUNTY
18591,728854,MIAMI DADE COUNTY
18592,129401,MIAMI DADE COUNTY
18593,461063,MIAMI DADE COUNTY
18594,103533,MIAMI DADE COUNTY
18595,191443,MIAMI DADE COUNTY
18596,424913,MIAMI DADE COUNTY
18597,701232,MIAMI DADE COUNTY
18598,661108,MIAMI DADE COUNTY
18599,341988,MIAMI DADE COUNTY
18600,900211,MIAMI DADE COUNTY
18601,493064,MIAMI DADE COUNTY
18602,172907,MIAMI DADE COUNTY
18603,389626,MIAMI DADE COUNTY
18604,390765,MIAMI DADE COUNTY
18605,247717,MIAMI DADE COUNTY
18606,444842,MIAMI DADE COUNTY
18607,902253,MIAMI DADE COUNTY
18608,983738,MIAMI DADE COUNTY
18609,308214,MIAMI DADE COUNTY
18610,960377,MIAMI DADE COUNTY
18611,381663,MIAMI DADE COUNTY
18612,740966,MIAMI DADE COUNTY
18613,234037,MIAMI DADE COUNTY
18614,685714,MIAMI DADE COUNTY
18615,609743,MIAMI DADE COUNTY
18616,952236,MIAMI DADE COUNTY
18617,380659,MIAMI DADE COUNTY
18618,642036,MIAMI DADE COUNTY
18619,248028,MIAMI DADE COUNTY
18620,548707,MIAMI DADE COUNTY
18621,257493,MIAMI DADE COUNTY
18622,710013,MIAMI DADE COUNTY
18623,874917,MIAMI DADE COUNTY
18624,744915,MIAMI DADE COUNTY
18625,251255,MIAMI DADE COUNTY
18626,200552,MIAMI DADE COUNTY
18627,195182,MIAMI DADE COUNTY
18628,804223,MIAMI DADE COUNTY
18629,832584,MIAMI DADE COUNTY
18630,559214,MIAMI DADE COUNTY
18631,305420,MIAMI DADE COUNTY
18632,107608,MIAMI DADE COUNTY
18633,188930,MIAMI DADE COUNTY
18634,821261,MIAMI DADE COUNTY
18635,324030,MIAMI DADE COUNTY
18636,529019,MIAMI DADE COUNTY
18637,126418,MIAMI DADE COUNTY
18638,657430,MIAMI DADE COUNTY
18639,881431,MIAMI DADE COUNTY
18640,124254,MIAMI DADE COUNTY
